Gene	Stem_like	CMP_like	S100_GMP_like	GMP_like	Cycling_GMP_like	MDP_like	Bcell	Tcell	Ery_HBB
BPGM	0	0	0	0	0	0	0	0	7.80901510631929
BPI	0	0	7.26942429319055	0	0	0	0	0	0
BRAF	5.65899894724308	5.8867887521531	0	0	5.71423219741494	0	0	6.66457955897058	6.77866371645182
BRCA1	0	0	0	0	6.6431115059177	0	0	0	5.26481775487482
BRCA2	0	0	0	0	6.60523641664686	0	0	0	5.12425016580148
BRD1	5.50599632365871	0	0	0	0	0	0	0	0
BRD8	5.99285808660008	5.85906358581356	0	0	5.4247565180915	0	0	0	0
BRD9	5.39383576851223	5.55346307201881	0	0	5.55427960032264	0	0	6.75391220799901	6.847710198083
BRI3BP	5.88091563549525	6.33298834488634	6.60292020199356	0	7.2514793786845	6.73940438010159	0	0	0
BRPF1	5.28889017448124	5.48589264906883	0	0	0	0	0	0	0
BSCL2	6.45997774911045	6.71172890345108	6.40620522173447	0	6.46575600328333	0	0	0	0
BSDC1	6.48886140707909	6.22325860992546	0	0	5.63239555873515	0	6.70900857688018	0	7.48654913595806
BST1	0	0	6.92058984617196	0	5.68163229481932	6.44471697336915	0	0	0
BTAF1	0	5.28043371942983	0	0	5.29338351626347	0	0	0	0
BTBD1	5.37699418063853	5.35127725491863	0	0	0	0	0	0	6.71811754637679
BTBD2	0	5.50796988841049	0	0	0	0	0	0	0
BTBD7	5.8667228178133	5.6343961650099	0	0	0	0	0	0	0
BTG1	8.323564710475	8.8722859859676	9.81230228794091	9.64899187292764	8.8080214725875	9.53924769984718	11.2431716891596	11.0474643195336	6.95274811399553
BTG2	6.03494872271949	6.08195618934207	0	0	0	7.53578364281843	8.73760210919847	8.72471288073973	8.00676671213646
BTG3	5.43792425446185	0	0	0	5.81531499981739	0	0	0	7.35523895230687
BTK	7.09096418700938	6.58290267747603	6.42823995357313	0	5.86285223998176	7.26313112767776	7.3331939210293	0	6.45457463386
BTN3A1	0	0	0	0	0	0	0	6.5513696506381	0
BTN3A2	6.09599093538016	5.86035535231713	0	0	0	6.17533317208573	6.79329304255885	7.59550154892479	0
BUB1	0	0	0	0	5.63142728416792	0	0	0	0
BUB1B	0	0	0	0	0	0	0	0	6.5121560729517
C11orf21	5.62465040332477	5.71538147774599	6.63190588730268	0	0	6.58208545887959	0	0	0
C11orf49	5.5201662849915	0	0	0	0	0	0	0	0
C11orf54	5.97885284903108	5.38945008167358	0	0	0	0	0	0	0
C12orf29	0	0	0	0	5.52431595219349	0	0	0	5.65273123398675
C12orf45	5.97195625339892	5.80262850467786	0	0	5.83935210258173	0	0	0	0
C12orf73	5.41645147000234	0	0	0	0	0	0	0	0
C12orf75	7.840673143943	7.58661801551658	7.10215011542372	7.54502329750935	8.0576640777485	6.87212130168925	0	7.97608228453195	0
C12orf76	6.27512487963844	5.60063253270882	0	0	0	0	0	0	0
C15orf39	6.57345863582672	6.33655603889018	6.4933151907199	0	5.73267100137178	6.81984720559137	0	0	0
C15orf61	6.08576929413708	6.43245071393291	6.11788873862353	0	6.45452832010426	5.77600121990386	0	0	0
C16orf54	5.82351124550286	5.49821057719035	0	0	0	6.15899388858781	0	7.19768768158974	0
C16orf72	5.38770263054473	0	0	0	0	0	0	0	0
C16orf74	0	5.82164091434448	0	0	5.6570789673986	0	7.00759852124109	0	0
C16orf87	6.5755622314567	5.99113135163059	6.26583889091581	0	6.1247378363966	6.31716434948532	0	0	0
C16orf95	0	0	0	0	0	0	0	0	6.22926453549345
C18orf21	0	5.37656665047178	0	0	0	0	0	0	0
C18orf25	5.74817007400587	5.93636385136388	6.27854033826277	0	5.64862023110744	0	0	0	0
C19orf25	5.56240661069361	5.64545165947989	0	0	5.62355577044288	0	6.48649983612061	0	0
C1GALT1	6.10564123964834	0	0	0	5.59020740953353	5.88126969216509	6.66067178154759	0	6.18128652925991
C1GALT1C1	5.67638677769049	5.70039272273605	0	0	5.46497494836375	0	0	0	0
C1QTNF4	0	5.86829404268165	0	0	0	0	0	0	0
C1orf122	5.92919658197628	5.91744401988218	6.23473857507933	0	6.26940182006735	6.31014458866684	6.8554357695794	0	5.86813486667066
C1orf131	0	5.29878558530137	0	0	0	0	0	0	0
C1orf21	5.43734943591285	0	0	0	0	0	0	6.56600676427028	0
C1orf56	6.43469554645435	0	0	0	0	6.78080265510936	6.96650500591504	7.15618457979925	0
C20orf194	5.17257613139864	0	0	0	0	0	0	0	0
C21orf58	0	0	0	0	5.92875267529807	0	0	0	6.21623807268779
C21orf91	6.17830045033626	5.83775216030243	0	0	0	0	0	0	0
C22orf39	5.94471965665011	6.06484849660743	0	0	6.32666596404494	0	0	6.61536181627258	5.50466156396566
C2CD5	0	0	0	0	0	0	0	0	5.46373025153224
C2orf49	0	0	0	0	0	6.02988998085841	0	0	0
C2orf68	5.88383529240379	0	0	0	0	0	0	0	5.93135633206325
C2orf74	5.51842719001765	0	0	0	0	0	0	0	0
C3AR1	6.23041996896981	5.83087859137701	6.67147679902339	0	5.55012781010691	5.88841787377888	0	0	0
C3orf38	5.65702304633342	0	0	0	0	0	0	0	0
C5AR1	0	0	0	0	0	7.34185451752444	0	0	0
C5orf51	5.38588313706791	0	0	0	0	0	0	0	0
C6orf226	5.72491330263146	5.56271553929447	0	0	0	6.15535514891969	0	0	0
C6orf89	0	0	0	0	0	0	0	0	6.25049016636349
C7orf50	5.48522512876789	0	0	0	0	0	7.69000500138968	6.68915031564398	6.17837625502526
C9orf40	0	0	0	0	0	0	0	0	7.26841808386643
C9orf72	0	0	0	0	0	6.2036546614552	0	0	0
CA1	0	0	0	0	0	0	0	0	12.3070393907004
CA2	0	5.8005931314463	0	0	5.87253457997981	0	0	0	10.7950563689486
CACNB4	6.64072596736675	0	0	0	0	6.83717469810439	0	0	0
CACUL1	6.05179355467372	5.98455875364204	0	0	5.60387751785727	6.34021462163096	0	0	0
CALCOCO1	6.13737165706432	5.46795489466828	0	0	0	6.54474346647786	0	0	6.82105984941586
CALHM2	5.45129885059972	0	0	0	0	0	0	0	0
CALHM6	7.11417997212245	6.63165725439154	0	0	6.56767001010289	7.1102965404076	7.67751937198067	0	0
CALML4	6.07453192988011	5.64473063497872	0	0	0	0	0	0	0
CALU	6.84188450990759	6.56082929330906	6.48551390626803	0	7.11197897114138	0	0	0	0
CAMK1D	6.53480329365694	0	0	0	0	5.82531585960441	7.41663303235987	0	0
CAMK2G	6.22164079802832	6.01306408399541	0	0	5.57696434430982	6.45397783168415	0	0	0
CAMKK2	5.60990612460326	5.89127219905329	0	0	5.56745324326825	0	0	0	0
CAPN2	7.3826127831161	5.86226894020454	6.59794599847142	0	5.92544496718796	7.33955536033369	6.63313662835115	7.49666625416486	0
CAPRIN2	0	0	0	0	0	0	0	0	6.7312443186125
CARD19	8.09894568698017	7.39462807833727	7.54541282851816	6.67304614397883	6.90322102601395	8.26700790150469	0	0	0
CARHSP1	7.09683795527777	6.35949673371204	0	0	7.37888834130277	6.9580941074502	0	6.83272114225429	6.09959545523746
CASP1	0	0	0	0	0	6.73291460379153	0	6.85217667754216	0
CASP2	6.36598888885302	6.15766775658218	6.24782021838819	0	6.71419234827943	6.37572453899156	0	0	0
CASP7	5.28883070286143	0	0	0	0	0	0	0	0
CASP8	6.78356907545787	6.19800688374384	0	0	5.62659051325882	6.63604350322856	7.01031855086419	7.48959965253113	0
CASP8AP2	5.38218009524378	0	0	0	6.06871508808954	0	0	0	0
CATSPER1	5.35851156850956	0	0	0	0	6.41828613845518	0	0	0
CBFA2T3	6.60975574351435	6.63720882226647	6.29477417282635	0	6.04443860162575	7.13688280697344	0	0	0
CBFB	5.82774382819419	5.85125194943632	0	0	6.38274154389664	0	0	0	0
CBL	5.67010351747218	5.39496364887213	0	0	0	6.53827668415052	0	0	0
CBLB	5.27822042993484	0	0	0	0	0	0	7.04297459682367	0
CBWD1	6.62222776695197	6.34026650655766	6.34473375865417	0	6.20236682120997	6.32245468458467	0	0	5.80132647591177
CBWD2	5.66266722243828	5.67941942799006	0	0	0	5.87149699276377	0	0	0
CBWD5	5.44742073307274	6.10235074803199	0	0	5.96865006541608	0	6.57115092024159	0	6.86688529013996
CBX1	5.74968709496217	5.44205324611816	0	0	5.99518133966036	0	0	0	0
CBX2	5.47679853741043	0	0	0	0	0	0	0	0
CBX4	5.91910777526903	6.22573375979346	6.73476491209238	6.98611869844823	6.24645855806782	6.74708234773773	0	6.55419382737857	0
CBX5	6.33690719849226	6.19896005850683	0	0	7.18579056475243	0	0	0	7.21923069454173
CCAR2	0	5.49754031950187	0	0	0	0	0	0	0
CCDC106	5.81226534044547	5.38112308575189	0	0	0	0	0	0	0
CCDC112	5.64818564925031	0	0	0	0	5.92412218951389	0	0	0
CCDC115	6.39193149204186	6.40356492178009	6.24103306874467	0	6.19071102778414	6.84351416915815	0	0	0
CCDC130	5.39277200005644	5.52543523789631	0	0	0	5.94612045838706	0	0	0
CCDC167	0	0	0	0	6.65107885432635	0	0	0	6.76954694004759
CCDC18	0	0	0	0	5.68363195640317	0	0	0	0
CCDC186	5.3618527259752	0	0	0	0	6.2962624797307	6.93833229903868	6.6495180154697	0
CCDC189	6.01664941428867	6.15663526984124	0	0	5.90590399256064	0	0	0	0
CCDC22	5.39117568931227	5.44200485044013	0	0	0	0	0	0	0
CCDC28A	5.49231412378501	5.61351580818096	0	0	0	0	0	0	0
CCDC28B	5.21394624121103	0	0	0	0	0	0	0	0
CCDC32	5.57655830894352	0	0	0	0	0	6.61981641212597	0	5.57049112219218
CCDC34	0	0	0	0	6.30627438421502	0	0	0	5.27325662470948
CCDC50	0	0	0	0	0	0	7.1905936835839	0	0
CCDC57	5.94986986868945	6.63850991881677	6.47037840944386	6.81593417321403	6.06105456898943	5.91260908891179	6.66367702891226	0	0
CCDC66	5.88968555956275	5.59894483686163	0	0	5.80027538594568	0	6.81047966587357	6.75425513181345	6.98098234616983
CCDC69	6.45908272346878	5.57082375963602	0	0	0	7.00552516750946	0	7.13696454503305	0
CCDC71L	0	0	0	0	0	0	0	0	4.86228631339335
CCDC82	5.84553057971984	5.37472094934665	0	0	5.91244704379077	5.76079573818315	6.51185477090836	0	5.79739332712406
CCDC88B	0	0	6.94840712356647	0	0	6.50759192122506	6.86100296465632	0	0
CCDC88C	5.46937868023961	0	0	0	0	0	0	7.59304174237541	0
CCDC90B	6.76284735506815	6.52524381769633	6.42263235707524	0	6.39677456685624	6.51916620597478	0	0	5.52374650690011
CCDC97	5.3891945551954	0	0	0	0	0	0	0	0
CCL3	6.1669264174796	0	0	0	0	7.82483552701092	0	8.80118221280443	0
CCL3L1	6.14302021550483	6.08032389493346	6.78318226769606	0	5.95162202069075	7.52671846000629	0	7.37284459377794	0
CCL4	0	0	0	0	0	0	0	10.3723946484878	0
CCL4L2	0	0	0	0	0	0	0	8.4326406010279	0
CCL5	0	0	0	0	0	0	0	10.8525798147404	0
CCM2	6.22767285937241	6.15134717084643	0	0	5.85463220494005	6.53111164978899	6.78857488925541	6.92100695294187	0
CCNA1	8.57731673175833	8.27998741526529	7.83992105894156	6.98342475556595	8.05706871340007	7.44605868476543	0	0	0
CCNA2	0	0	0	0	6.4100175533763	0	0	0	6.71828934025365
CCNB1	0	0	0	0	6.57739109454798	0	0	0	5.5827896922977
CCNB1IP1	6.35274692547876	6.2580328576537	0	0	6.16611770609315	0	7.08647381905338	0	0
CCNB2	0	0	0	0	6.82977876441283	0	0	0	7.9760544020287
CCNE1	0	0	0	0	0	0	0	0	6.93021548847406
CCNF	0	0	0	0	0	0	0	0	6.92392954268607
CCNK	6.23583368396637	6.18117730573966	6.4256118815085	0	5.92715990425171	6.67899051088354	7.18061607408239	6.99469075614251	0
CCNT1	6.21163900975878	6.05482395645342	0	0	6.03924088204273	6.04707767004242	7.13948013951141	0	0
CCP110	5.62314500276766	5.53853668777403	0	0	6.10633683320814	0	0	0	0
CCSER2	6.8877374786007	6.12667087826118	0	0	5.72894772482164	6.21378432205439	0	7.41450541824952	0
CD151	7.74624665246598	7.3253791909438	7.67168064176103	6.87168333851932	7.50850622349526	7.5571237712285	0	0	0
CD180	5.77584881363881	0	0	0	0	0	0	0	0
CD19	0	0	0	0	0	0	8.10332149969888	0	0
CD2	5.33630503675547	0	0	0	0	0	0	8.57646621885658	0
CD200	6.37901681046199	0	0	0	0	0	0	0	0
CD24	0	0	0	0	0	0	7.92111892403645	0	0
CD244	5.57764829438826	0	0	0	0	0	0	0	0
CD247	0	0	0	0	0	0	0	8.89816913807444	0
CD2AP	5.61104256188493	0	0	0	0	6.25471079897877	0	0	0
CD300A	0	0	0	0	0	6.42895610384688	0	0	0
CD302	7.34547257127376	7.58579240863404	8.09730913612862	7.84626494968834	7.77963729162142	8.21397363536934	0	0	6.35637733810131
CD34	6.44719826430543	0	0	0	0	0	0	0	0
CD36	0	0	0	0	0	8.52631506287251	0	0	9.13109064688636
CD37	7.95799995138154	7.76561676853257	7.51965206160164	6.74464931685643	6.87583804100132	8.66678314179698	10.797338158427	9.19331181106525	6.30172377867108
CD38	6.09242713391205	6.84742474430425	6.7570577907392	0	6.8880699180895	6.51554202335951	0	0	5.66420410512617
CD3D	7.88052333506834	7.53737152531035	6.2976503425469	7.07122185398305	7.14324455895774	6.08993547646099	0	9.43939849883695	6.51123775248815
CD3E	0	0	0	0	0	0	0	9.66361296857187	0
CD3G	0	0	0	0	0	0	0	8.5445728954108	0
CD48	5.79384016253554	0	0	0	0	7.17710899885267	8.09923955021387	8.86387411177037	0
CD52	0	0	0	0	0	6.66669828937683	10.5730911704386	10.0020500687594	0
CD58	6.56925293874228	6.53118882497451	6.79269235407593	0	6.28803802591484	6.50446548463632	0	0	4.77776240470406
CD59	0	5.90633646570361	0	0	6.47149765961332	0	0	0	8.24924315160817
CD6	0	0	0	0	0	0	0	7.74679002790161	0
CD68	7.52252079902769	7.22878489583977	8.42885098278571	7.13661672596592	7.19730088290732	8.74579821484181	0	0	0
CD69	8.70082729156141	8.35638508662744	7.78322590406604	7.86643787812651	8.17677809624596	8.65345676630034	10.7313169307016	10.1472148347233	6.74625793889955
CD7	0	0	0	0	0	0	0	8.99143824443419	0
CD72	0	0	0	0	0	0	7.4187671745537	0	0
CD74	7.98325676681208	7.37797503654155	7.23423893602914	0	6.53768700780306	10.8910804286642	12.4936224396737	9.43141530579526	0
CD79A	0	0	0	0	0	0	10.3578822074739	0	0
CD79B	6.14075585481406	5.74784226537539	0	0	0	0	9.55287645114111	0	0
CD83	0	0	0	0	0	0	9.27621277775461	0	0
CD84	6.25125380275258	5.92651028162907	0	0	0	0	0	0	0
CD86	0	0	0	0	0	5.92414881912644	0	0	0
CD8A	0	0	0	0	0	0	0	8.40618703483064	0
CD8B	0	0	0	0	0	0	0	7.97948697858571	0
CD93	0	0	0	0	0	6.46921634041385	0	0	0
CDA	0	0	7.07666568755711	0	0	7.55627948643241	0	0	0
CDADC1	5.62696644260516	5.78230114151282	0	0	5.64516073074958	0	0	0	0
CDC20	0	0	0	0	6.1710869729663	0	0	0	7.42167388420963
CDC25B	0	0	0	0	0	0	0	6.82439202356531	0
CDC27	5.94104959179226	5.49565302860062	0	0	5.66780183750764	0	0	0	8.09685737393389
CDC34	0	0	0	0	0	0	0	0	7.71042435990151
CDC42BPA	0	0	0	0	0	0	0	0	6.43792546503171
CDC45	0	0	0	0	5.77304332127715	0	0	0	5.23510168070633
CDC6	0	0	0	0	5.90118534897035	0	0	0	6.17201132090831
CDCA3	0	0	0	0	6.0154651474836	0	0	0	6.11485765229773
CDCA4	0	0	0	0	5.98070791600014	0	0	0	5.29990270839908
CDCA5	0	0	0	0	6.43452671068885	0	0	0	6.00832262183274
CDCA7	5.7170420472023	5.88176711368618	0	0	7.02402369400235	0	0	0	5.98875948445067
CDCA7L	6.3299361716306	6.59419221998159	6.71891391923705	6.70854617306731	7.0067486606888	5.83451581407633	7.25390226352566	0	0
CDCA8	0	0	0	0	5.92593149238097	0	0	0	6.82440651319594
CDIP1	6.19678222241392	6.00327954130145	0	0	0	6.25950893916518	0	0	0
CDK1	0	0	0	0	6.65272314652751	0	0	0	6.03384366720713
CDK11A	5.95114899364125	5.30526194947318	0	0	5.5945844970904	5.76801816156909	0	6.94389888057887	6.10080135418823
CDK16	5.41521903401471	5.67259400263112	0	0	5.50865532796295	0	0	0	0
CDK17	0	0	0	0	0	0	0	7.09263744738401	0
CDK2	0	0	0	0	5.64716704680823	0	0	0	6.65586390946058
CDK5RAP1	5.16161395834815	0	0	0	0	0	0	0	0
CDK5RAP2	0	0	0	0	6.11217364002678	0	0	0	5.53380297341996
CDK9	5.59057247279262	5.43399991268472	0	0	0	0	0	0	0
CDKN1A	6.77202818211844	6.07963294745142	0	0	0	6.89034824212091	6.65638375064548	0	0
CDKN1B	5.64975506604188	0	0	0	5.64710460217655	5.93194629413793	6.81998577074377	7.29763770703233	0
CDKN1C	6.73862814975715	6.15324539276266	6.25603493789329	0	5.49386254042866	6.54451894349919	0	0	0
CDKN2A	6.45041407520493	6.58615474610677	0	0	5.71687042971583	0	0	0	0
CDKN3	0	0	0	0	6.62819747327053	0	0	0	7.18182133003999
CDS2	6.51677960738697	5.77065788602786	0	0	0	0	0	0	0
CDT1	0	0	0	0	7.14124048687958	0	0	0	7.21740867335333
CEACAM4	0	0	6.45736775810889	0	5.73096121966624	6.84531910799673	0	0	0
CEBPA	7.32327569872052	7.82396493912213	7.6026806353316	7.53668594188759	7.50347823709534	7.16728497182171	0	0	0
CEBPE	0	6.93547567586167	7.85643593552416	7.54779428077932	6.93073619467714	7.57716977204985	0	0	0
CEBPG	5.71765101936875	5.84078412627394	0	0	6.38442285174796	0	0	0	0
CEBPZOS	6.07775948679708	6.33911925222009	6.09557669855422	0	6.04670365924505	6.12659941738587	6.93393265175618	0	6.02433460820542
CEMIP2	0	0	0	0	0	0	6.83865826158594	7.70187817190304	0
CENPA	0	0	0	0	5.79208292220268	0	0	0	0
CENPB	0	0	0	0	5.41679928132144	0	0	0	0
CENPE	0	0	0	0	6.05256790596502	0	0	0	6.41763314175499
CENPF	0	0	0	0	7.71624727746229	0	0	0	8.8784681566984
CENPH	0	0	0	0	6.80605642129358	0	0	0	6.69150488963078
CENPJ	5.27813679171663	6.10359124258659	0	0	6.43444450369681	0	0	0	0
CENPK	0	0	0	0	6.92812327548975	0	0	0	5.25472718448285
CENPL	0	0	0	0	0	0	0	0	6.07168687976842
CENPM	0	0	0	0	7.33725869489243	0	0	0	6.76614447281788
CENPN	0	0	0	0	6.56798104762754	0	0	0	6.37253111417868
CENPS	0	0	0	0	5.64056044541139	0	0	0	0
CENPU	5.83215801823014	0	0	0	7.59644310236861	0	0	0	6.7161269862147
CENPV	0	0	0	0	5.754240609349	0	0	0	5.22843864078637
CENPW	5.78520443152195	5.58076046053867	0	0	7.74590307592737	0	0	0	7.24286099316736
CEP104	5.34513751059527	0	0	0	0	0	0	0	0
CEP135	0	0	0	0	0	0	0	0	5.27630468243215
CEP152	0	0	0	0	5.75223156398222	0	0	0	0
CEP164	5.51522357073379	0	0	0	0	0	0	0	0
CEP170	7.21713707372361	7.31660606784752	7.21481118279395	7.45486866208507	7.11222968376462	7.29927214660479	0	0	5.77188347621712
CEP192	0	0	0	0	5.75902136195779	0	0	0	0
CEP295	0	0	0	0	5.75576021333234	0	0	0	0
CEP41	5.66297695462762	5.41427656890904	0	0	0	0	0	0	0
CEP57L1	0	0	0	0	0	0	0	0	7.45196998208148
CEP63	6.37756169088973	6.78181235040244	6.44867834406639	0	6.13468971432694	6.47359857759823	0	0	0
CEP68	5.22193067021918	0	0	0	0	0	0	0	0
CEP78	0	0	0	0	5.87058201023914	0	0	0	6.11403261556141
CERCAM	6.61890524014649	6.87466576006577	6.67748895115337	6.8265408561054	6.87057258829107	0	0	0	0
CERK	0	0	0	0	5.46967275065589	0	0	0	0
CERS2	7.06353755959368	6.82621063164954	6.73361472450483	0	6.73112523516095	6.53229169421414	0	0	6.57556376925992
CERS4	6.24516182859933	5.97940435184193	0	0	0	6.32030010532408	0	0	0
CERS5	6.06439100817144	5.45319059584381	0	0	0	0	0	0	0
CERS6	6.57184552922938	6.893580449419	7.27272993698935	7.81498282779745	6.99407514024778	6.46005985647491	0	0	6.58205612906838
CERT1	6.25849421617782	6.07507432470159	6.35211201148148	0	5.62240739015508	6.64656071712925	6.95308321954949	0	6.05549797687268
CETN2	6.04068963052054	5.85782720783657	0	0	6.36390768448383	0	0	0	0
CFAP36	5.60872343593392	5.6707628438535	0	0	0	0	0	0	0
CFAP97	0	0	0	0	0	0	0	6.82719891297764	5.3711677449971
CFH	6.61060224162538	6.00399656313833	0	0	5.45918761903267	0	0	0	0
CFP	8.28519915096347	7.43215009668658	7.97577013247445	6.77851674608207	7.11635776235395	8.86121380467446	0	0	5.21656468384552
CGAS	0	0	0	0	5.59045405653743	0	0	0	0
CHAF1A	0	0	0	0	5.98158730269834	0	0	0	0
CHAMP1	0	0	0	0	5.38181038692197	0	0	0	0
CHCHD10	5.72366231033875	5.86173540134112	0	0	6.24064873289559	0	8.24236971783589	6.85180887638159	7.24852639987899
CHD3	5.72124388926332	5.72130956265447	0	0	5.50751458495173	6.45991884753992	0	7.22036180977294	0
CHD6	6.47592158019889	6.27993702178956	6.29866936111495	0	5.67885416180013	6.29321668344071	0	6.832620237318	0
CHD7	0	0	0	0	5.57947681276535	0	6.76880601431295	0	0
CHEK1	0	0	0	0	6.53520117118778	0	0	0	5.97475739965977
CHERP	5.37662777282149	5.28317415765152	0	0	0	0	0	0	0
CHFR	5.72464382421792	0	0	0	0	0	0	0	7.27850497843171
CHKB	5.69850880491442	5.59762953612541	0	0	5.58805934280215	0	6.76964255571147	6.60264456063907	5.67914712285466
CHML	0	0	0	0	5.64837908596269	0	0	0	0
CHMP2B	5.91629365220457	6.07733836399052	0	0	5.61073177673657	6.62748878204921	0	0	0
CHMP4B	6.58415919479496	6.12166181547042	6.65774335896567	0	6.0269693151284	6.97521337617368	0	0	5.12669309081558
CHMP7	0	0	0	0	0	0	7.32525275683097	0	0
CHPF2	6.13678157905179	5.8762262906504	0	0	5.54902400460292	0	0	0	0
CHRAC1	5.46956395947046	5.66700388662852	0	0	6.10435280248181	0	6.65160785292836	6.45067307850285	5.21615884959731
CHRNB1	6.55363886661566	6.52710882834996	6.27358731077476	0	6.0874520835612	0	0	0	0
CHST13	6.13348137339512	5.67311465880653	0	0	0	0	0	0	0
CHSY1	5.61929531294802	5.96567035005425	7.08639752948302	6.84890215490316	6.10884139744974	6.00237305978097	0	0	0
CHTOP	6.43899758445095	6.33635984336595	6.43586186000769	0	6.27749325779863	6.33895294117579	0	0	5.96193881228196
CIAO3	5.46140546504443	5.92314855254089	0	0	5.83744052042037	0	0	0	0
CIITA	0	0	0	0	0	6.59330583482381	7.40386471540792	0	0
CIP2A	0	0	0	0	5.46906875987939	0	0	0	6.35662471278387
CISD3	5.65619127824402	5.7913994296267	0	0	6.22405054753805	6.02642092269278	0	6.94302786187415	0
CISH	5.22867946200516	0	0	0	0	0	0	0	0
CITED4	6.19018079600849	7.36374070059683	7.56519426862191	7.35813994338019	7.21967744400989	6.53706912648417	0	0	0
CIZ1	5.60998686545304	5.4681146685585	0	0	0	0	0	0	0
CKAP2	5.50010820433899	5.64957098371364	0	0	6.80884754404624	0	0	0	6.91772798594444
CKB	6.87327952994073	5.7393554026072	0	0	5.59955589673459	0	0	0	0
CKS1B	5.8476838440258	5.41582468574843	0	0	8.38166874237191	0	0	0	7.39204806043229
CLASP1	5.32306908289786	0	0	0	0	0	0	0	0
CLASP2	5.55062684366242	5.47324990289384	0	0	0	0	0	0	0
CLASRP	5.17614513111249	5.8185610837448	0	0	5.6382732919933	0	0	0	0
CLCN3	0	0	0	0	0	0	0	0	7.19368144712721
CLCN7	6.31775797996774	6.6197498258331	6.68564604160573	6.88158810337547	6.31045881858847	6.46560511550821	0	0	0
CLDND1	6.79484639522569	6.16322976673397	6.2276793586909	0	6.00554591040442	6.86091947288753	0	7.10556623261743	0
CLEC10A	5.90885781308157	0	0	0	0	7.9570109965311	0	0	0
CLEC12A	6.74494966449129	7.26005621514066	8.23608480570386	7.65320763845223	7.31241995538917	7.64920576379756	0	0	6.08401080098095
CLEC2B	0	0	0	0	0	0	6.79028438271309	8.08271088569819	0
CLEC2D	0	0	0	0	0	6.1573508848236	7.70231634707845	8.16341967259319	0
CLEC5A	0	5.84695396084026	7.1339084610724	0	6.44095556594426	0	0	0	0
CLECL1	6.61462716955225	5.99565252958695	0	0	5.95532202330359	6.77487647292777	0	0	0
CLIC3	0	0	0	0	0	0	0	7.97648646407811	0
CLIC4	6.78900484270666	5.96349437906766	0	0	6.01659033040528	6.48173372091646	6.69517128224393	0	0
CLIP1	6.05333612870458	5.35104310235853	0	0	0	6.39039165302724	0	0	0
CLIP2	5.86422277393473	5.77714871936507	0	0	0	6.25296712997948	0	0	0
CLK4	5.23759575324801	0	0	0	0	0	0	0	0
CLMN	5.37593330330173	0	0	0	0	0	0	0	0
CLN3	5.44065245696528	5.81585427603045	0	0	0	6.52758510384331	0	0	0
CLN5	5.68954171912611	5.48855382809891	0	0	0	0	0	0	0
CLN6	6.09063093583768	6.12655885653763	0	0	6.85550370903377	0	0	0	5.67432505546428
CLSPN	0	0	0	0	6.72981282148955	0	0	0	7.16922391184001
CLSTN1	5.25186982692478	0	0	0	5.35084268314332	0	0	0	0
CLU	5.96053977082574	7.26189033677557	7.98588809328269	7.99589415857279	7.44944651628174	6.31488066409861	0	0	6.35274750897022
CMBL	6.25276297343094	5.96594230684104	0	0	0	0	0	0	0
CMC1	6.30677965084179	6.21267298343644	0	0	6.22848947607641	5.80364264906386	0	8.72728157914498	5.59281959448894
CMIP	6.64339479963922	6.3630641774771	6.56064814439526	6.97526410710327	5.94570121981115	6.99370465656822	0	0	0
CMSS1	0	5.94109692412708	0	0	6.59924343532971	0	0	0	6.45704632606209
CMTM3	6.77908582876148	6.62105949772027	6.55590470037053	0	6.08348096105009	7.06021723871927	0	6.67718370260921	0
CNDP2	6.65206748745375	6.42476442028292	6.15916931638073	0	6.26140027162732	6.56446260931163	0	0	0
